# Server version 0.08 running on Claudine-PC:8123
# Game ID: 512
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Fri Apr 11 16:47:17 GMT-04:00 2014
# Player 1: Player-0, '260449697', running on Claudine-PC
# Player 2: Player-1, '260449697', running on Claudine-PC
# Player 3: Player-2, '260449697', running on Claudine-PC
# Player 4: Player-3, '260449697', running on Claudine-PC
START Player-0 260449697
START Player-1 260449697
START Player-2 260449697
START Player-3 260449697
0 (0,2) (0,4)
0 null null
1 (14,2) (14,4)
1 null null
2 (1,14) (3,12)
2 null null
3 (14,13) (12,13)
3 null null
0 (2,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (12,0) (12,2)
1 (12,2) (14,2)
1 null null
2 (2,14) (2,12)
2 (2,12) (4,12)
2 null null
3 (13,14) (11,14)
3 (11,14) (13,12)
3 null null
0 (2,4) (0,2)
0 (0,2) (2,0)
0 (2,0) (4,0)
0 null null
1 (14,2) (12,2)
1 (12,2) (12,0)
1 null null
2 (0,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (4,11)
2 null null
3 (12,13) (14,11)
3 (14,11) (14,13)
3 (14,13) (12,11)
3 null null
0 (4,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (12,0) (12,2)
1 (12,2) (14,2)
1 null null
2 (4,11) (4,13)
2 (4,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (0,11)
2 null null
3 (12,15) (12,13)
3 (12,13) (14,11)
3 (14,11) (14,13)
3 null null
0 (2,4) (0,2)
0 (0,2) (2,0)
0 (2,0) (4,0)
0 null null
1 (14,2) (12,2)
1 (12,2) (12,0)
1 null null
2 (0,11) (0,13)
2 (0,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (4,11)
2 null null
3 (14,13) (14,11)
3 (14,11) (12,13)
3 (12,13) (12,15)
3 null null
0 (4,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (12,0) (12,2)
1 (12,2) (14,2)
1 null null
2 (4,11) (4,13)
2 (4,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (0,11)
2 null null
3 (12,15) (12,13)
3 (12,13) (14,11)
3 (14,11) (14,13)
3 null null
0 (2,4) (0,2)
0 (0,2) (2,0)
0 (2,0) (4,0)
0 null null
1 (14,2) (12,2)
1 (12,2) (12,0)
1 null null
2 (0,11) (0,13)
2 (0,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (4,11)
2 null null
3 (14,13) (14,11)
3 (14,11) (12,13)
3 (12,13) (12,15)
3 null null
0 (4,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (12,0) (12,2)
1 (12,2) (14,2)
1 null null
2 (4,11) (4,13)
2 (4,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (0,11)
2 null null
3 (12,15) (12,13)
3 (12,13) (14,11)
3 (14,11) (14,13)
3 null null
0 (2,4) (0,2)
0 (0,2) (2,0)
0 (2,0) (4,0)
0 null null
1 (14,2) (12,2)
1 (12,2) (12,0)
1 null null
2 (0,11) (0,13)
2 (0,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (4,11)
2 null null
3 (14,13) (14,11)
3 (14,11) (12,13)
3 (12,13) (12,15)
3 null null
0 (4,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (12,0) (12,2)
1 (12,2) (14,2)
1 null null
2 (4,11) (4,13)
2 (4,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (0,11)
2 null null
3 (12,15) (12,13)
3 (12,13) (14,11)
3 (14,11) (14,13)
3 null null
0 (2,4) (0,2)
0 (0,2) (2,0)
0 (2,0) (4,0)
0 null null
1 (14,2) (12,2)
1 (12,2) (12,0)
1 null null
2 (0,11) (0,13)
2 (0,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (4,11)
2 null null
3 (14,13) (14,11)
3 (14,11) (12,13)
3 (12,13) (12,15)
3 null null
0 (4,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (12,0) (12,2)
1 (12,2) (14,2)
1 null null
2 (4,11) (4,13)
2 (4,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (0,11)
2 null null
3 (12,15) (12,13)
3 (12,13) (14,11)
3 (14,11) (14,13)
3 null null
0 (2,4) (0,2)
0 (0,2) (2,0)
0 (2,0) (4,0)
0 null null
1 (14,2) (12,2)
1 (12,2) (12,0)
1 null null
2 (0,11) (0,13)
2 (0,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (4,11)
2 null null
3 (14,13) (14,11)
3 (14,11) (12,13)
3 (12,13) (12,15)
3 null null
0 (4,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (12,0) (12,2)
1 (12,2) (14,2)
1 null null
2 (4,11) (4,13)
2 (4,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (0,11)
2 null null
3 (12,15) (12,13)
