# Server version 0.08 running on 142.157.168.42:8123
# Game ID: 82
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Wed Apr 02 23:07:39 GMT-04:00 2014
# Player 1: Player-0, 'random', running on 142.157.168.42
# Player 2: Player-1, 'random', running on 142.157.168.42
# Player 3: Player-2, '260449697', running on 142.157.168.42
# Player 4: Player-3, '260449697', running on 142.157.168.42
START Player-0 random
0 (2,0) (1,1)
1 (13,5) (12,5)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (0,3) (2,1)
0 (2,1) (0,3)
0 (0,3) (0,5)
0 null null
1 (13,1) (11,1)
1 (11,1) (13,1)
1 null null
2 (1,14) (2,14)
3 (13,14) (12,15)
0 (2,2) (4,4)
0 null null
1 (12,0) (14,0)
1 (14,0) (12,2)
1 (12,2) (12,0)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,13)
3 null null
0 (3,3) (4,3)
1 (14,4) (15,3)
2 (1,14) (2,14)
3 (10,13) (10,14)
0 (1,2) (2,1)
1 (13,3) (12,3)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (1,1) (2,2)
1 (13,2) (11,0)
1 (11,0) (13,2)
1 (13,2) (11,4)
1 (11,4) (13,6)
1 (13,6) (11,4)
1 (11,4) (13,2)
1 (13,2) (11,0)
1 (11,0) (13,2)
1 (13,2) (11,4)
1 (11,4) (13,6)
1 null null
2 (1,14) (2,14)
3 (12,15) (10,13)
3 null null
0 (1,5) (0,6)
1 (14,2) (14,0)
1 (14,0) (12,2)
1 null null
2 (2,14) (1,14)
3 (10,13) (9,14)
0 (2,3) (3,3)
1 (12,2) (11,1)
2 (1,14) (2,14)
3 (9,14) (9,15)
0 (4,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 (4,5) (4,3)
0 null null
1 (12,1) (11,0)
2 (2,14) (1,14)
3 (11,13) (10,13)
0 (3,1) (1,1)
0 null null
1 (14,1) (13,2)
2 (1,14) (2,14)
3 (10,13) (9,14)
0 (3,3) (2,4)
1 (12,3) (13,4)
2 (2,14) (1,14)
3 (9,14) (8,15)
0 (4,1) (4,2)
1 (12,5) (14,3)
1 (14,3) (12,5)
1 null null
2 (1,14) (2,14)
3 (8,15) (7,15)
0 (0,2) (1,2)
1 (13,0) (14,0)
2 (2,14) (1,14)
3 (9,15) (8,15)
0 (0,1) (2,3)
0 (2,3) (0,1)
0 null null
1 (13,2) (14,2)
2 (1,14) (2,14)
3 (8,15) (6,15)
3 null null
0 (2,4) (1,3)
1 (12,0) (12,1)
2 (2,14) (1,14)
3 (6,15) (5,15)
0 (4,3) (3,4)
1 (15,2) (13,2)
1 null null
2 (1,14) (2,14)
3 (13,15) (12,15)
0 (4,4) (3,5)
1 (12,5) (12,4)
2 (2,14) (1,14)
3 (12,15) (10,13)
3 null null
0 (3,5) (3,3)
0 null null
1 (12,1) (10,1)
1 null null
2 (1,14) (2,14)
3 (10,13) (9,14)
0 (3,4) (4,5)
1 (13,2) (15,2)
1 null null
2 (2,14) (1,14)
3 (9,14) (9,15)
0 (2,2) (4,4)
0 null null
1 (11,1) (11,2)
2 (1,14) (2,14)
3 (9,15) (8,15)
0 (4,2) (4,3)
1 (13,1) (12,0)
2 (2,14) (1,14)
3 (8,15) (6,15)
3 (6,15) (4,15)
3 null null
0 (4,5) (3,5)
1 (15,2) (14,1)
2 (1,14) (2,14)
3 (4,15) (4,14)
0 (4,4) (2,6)
0 (2,6) (4,4)
0 (4,4) (2,2)
0 (2,2) (0,2)
0 (0,2) (2,2)
0 (2,2) (0,2)
0 (0,2) (2,2)
0 (2,2) (2,0)
0 (2,0) (2,2)
0 null null
1 (12,4) (14,4)
1 null null
2 (2,14) (1,14)
3 (4,14) (4,15)
0 (3,5) (3,4)
1 (15,3) (13,1)
1 (13,1) (15,3)
1 (15,3) (13,5)
1 (13,5) (13,3)
1 (13,3) (13,5)
1 (13,5) (15,3)
1 null null
2 (1,14) (2,14)
3 (4,15) (4,14)
0 (0,5) (0,7)
0 null null
1 (10,1) (10,0)
2 (2,14) (1,14)
3 (4,14) (4,15)
0 (1,3) (2,4)
1 (15,3) (13,1)
1 null null
2 (1,14) (2,14)
3 (4,15) (4,14)
0 (2,4) (4,2)
0 null null
1 (10,0) (9,1)
2 (2,14) (1,14)
3 (4,14) (4,15)
0 (0,6) (1,7)
1 (14,4) (12,4)
1 (12,4) (14,4)
1 (14,4) (12,4)
1 (12,4) (14,4)
1 (14,4) (12,4)
1 (12,4) (14,4)
1 (14,4) (12,4)
1 (12,4) (14,4)
1 (14,4) (12,4)
1 null null
2 (1,14) (2,14)
3 (4,15) (4,14)
0 (1,1) (1,0)
1 (13,4) (12,3)
2 (2,14) (1,14)
3 (4,14) (4,15)
0 (1,2) (0,3)
1 (13,1) (12,2)
2 (1,14) (2,14)
3 (4,15) (4,14)
0 (4,3) (2,5)
0 (2,5) (4,3)
0 (4,3) (4,1)
0 null null
1 (12,4) (13,5)
2 (2,14) (1,14)
3 (4,14) (4,15)
0 (0,3) (1,4)
1 (9,1) (8,2)
2 (1,14) (2,14)
3 (4,15) (4,14)
0 (3,3) (3,5)
0 (3,5) (3,3)
0 (3,3) (5,1)
0 null null
1 (12,2) (13,3)
2 (2,14) (1,14)
3 (4,14) (4,15)
0 (1,4) (1,3)
1 (13,6) (14,6)
2 (1,14) (2,14)
3 (4,15) (4,14)
0 (0,7) (2,7)
0 (2,7) (0,7)
0 (0,7) (2,7)
0 (2,7) (0,7)
0 null null
1 (15,0) (13,2)
1 (13,2) (15,2)
1 null null
2 (2,14) (1,14)
3 (4,14) (4,15)
0 (4,2) (3,3)
1 (12,3) (14,3)
1 null null
2 (1,14) (2,14)
3 (4,15) (4,14)
0 (4,1) (3,0)
1 (8,2) (9,2)
2 (2,14) (1,14)
3 (4,14) (4,15)
0 (1,3) (1,2)
1 (11,2) (10,2)
2 (1,14) (2,14)
3 (4,15) (4,14)
0 (3,4) (3,2)
0 (3,2) (3,4)
0 null null
1 (10,2) (11,3)
2 (2,14) (1,14)
3 (15,14) (13,14)
3 (13,14) (11,12)
3 null null
0 (3,4) (2,3)
1 (14,0) (13,0)
2 (1,14) (2,14)
3 (14,15) (13,15)
0 (3,3) (2,4)
1 (9,2) (10,1)
2 (2,14) (1,14)
3 (13,15) (12,15)
0 (0,0) (2,0)
0 (2,0) (4,0)
0 (4,0) (6,2)
0 (6,2) (4,0)
0 (4,0) (2,0)
0 null null
1 (14,1) (13,1)
2 (1,14) (2,14)
3 (12,15) (10,13)
3 null null
0 (2,1) (1,1)
1 (13,1) (14,0)
2 (2,14) (1,14)
3 (13,13) (13,14)
0 (2,4) (3,3)
1 (11,0) (11,1)
2 (1,14) (2,14)
3 (13,14) (13,15)
0 (1,7) (1,8)
1 (14,6) (15,5)
2 (2,14) (1,14)
3 (13,15) (12,15)
0 (1,2) (0,3)
1 (13,0) (13,1)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (2,3) (1,2)
1 (15,2) (14,1)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (3,3) (4,2)
1 (10,1) (10,0)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (0,7) (2,9)
0 null null
1 (11,1) (11,0)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (2,9) (2,10)
1 (14,3) (14,4)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (1,2) (2,1)
1 (13,3) (12,3)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (3,0) (1,2)
0 null null
1 (14,0) (15,0)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (2,1) (3,2)
1 (14,2) (15,2)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (2,0) (0,0)
0 (0,0) (2,0)
0 null null
1 (14,4) (14,5)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (2,2) (0,0)
0 (0,0) (2,2)
0 (2,2) (0,0)
0 null null
1 (15,5) (14,6)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (1,1) (1,3)
0 null null
1 (10,0) (10,1)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (5,1) (6,2)
1 (10,1) (10,0)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (4,2) (5,1)
1 (14,5) (15,6)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (3,2) (3,3)
1 (12,3) (10,3)
1 null null
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (5,1) (6,1)
1 (11,0) (13,0)
1 (13,0) (11,0)
1 (11,0) (9,0)
1 (9,0) (11,0)
1 (11,0) (13,0)
1 (13,0) (11,0)
1 (11,0) (9,0)
1 null null
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (1,2) (0,2)
1 (15,0) (14,0)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (6,2) (6,3)
1 (10,3) (10,4)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (6,1) (5,0)
1 (13,5) (12,5)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (2,0) (1,1)
1 (14,6) (14,7)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (0,4) (2,2)
0 null null
1 (10,4) (12,2)
1 null null
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (0,0) (2,0)
0 null null
1 (9,0) (9,1)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (1,1) (2,1)
1 (9,1) (9,2)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (1,0) (1,1)
1 (9,2) (8,2)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (2,10) (2,9)
1 (10,0) (10,1)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (2,0) (3,0)
1 (14,1) (13,2)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (3,0) (4,0)
1 (12,2) (12,1)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (2,9) (3,10)
1 (15,2) (14,2)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (4,0) (4,1)
1 (11,3) (11,4)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (0,3) (1,2)
1 (15,6) (15,7)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (6,3) (7,3)
1 (11,4) (10,3)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (3,10) (2,11)
1 (12,0) (12,2)
1 null null
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (2,11) (3,11)
1 (13,2) (14,3)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (2,1) (0,3)
0 null null
1 (10,1) (11,0)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (1,2) (1,4)
0 null null
1 (14,2) (15,3)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (1,4) (1,5)
1 (12,2) (13,3)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (5,0) (6,1)
1 (14,3) (13,2)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (2,2) (0,0)
0 (0,0) (2,2)
0 (2,2) (0,4)
0 null null
1 (13,3) (14,4)
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (4,1) (5,0)
1 (15,3) (15,4)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (1,1) (1,0)
1 (13,1) (13,3)
1 (13,3) (13,1)
1 (13,1) (13,3)
1 null null
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (7,3) (8,3)
1 (8,2) (7,3)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (3,11) (2,12)
1 (13,3) (13,1)
1 (13,1) (13,3)
1 (13,3) (15,5)
1 (15,5) (13,3)
1 null null
2 (1,14) (2,14)
3 (12,15) (12,14)
0 (1,0) (1,1)
1 (10,3) (9,3)
2 (2,14) (1,14)
3 (12,14) (12,15)
0 (0,2) (2,0)
GAMEOVER 
WINNER Player-1
# Game ended: Wed Apr 02 23:07:40 GMT-04:00 2014
