# Server version 0.08 running on 142.157.168.42:8123
# Game ID: 73
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Wed Apr 02 22:57:02 GMT-04:00 2014
# Player 1: Player-0, 'random', running on 142.157.168.42
# Player 2: Player-1, '260449697', running on 142.157.168.42
# Player 3: Player-2, '260449697', running on 142.157.168.42
# Player 4: Player-3, 'random', running on 142.157.168.42
START Player-0 random
3 (15,11) (14,11)
0 (1,3) (2,3)
1 (14,4) (14,5)
2 (2,14) (1,14)
3 (14,13) (15,12)
0 (4,0) (5,1)
1 (14,5) (14,6)
2 (1,14) (2,14)
3 (15,12) (15,14)
3 (15,14) (15,12)
3 null null
0 (3,2) (2,1)
1 (14,6) (14,7)
2 (2,14) (1,14)
3 (13,10) (13,12)
3 (13,12) (13,10)
3 (13,10) (13,8)
3 (13,8) (11,8)
3 (11,8) (13,8)
3 (13,8) (11,8)
3 null null
0 (5,1) (4,0)
1 (12,6) (12,7)
2 (1,14) (2,14)
3 (11,8) (13,8)
3 (13,8) (11,6)
3 null null
0 (2,0) (1,1)
1 (12,7) (12,9)
1 (12,9) (10,11)
1 null null
2 (2,14) (1,14)
3 (12,15) (14,13)
3 null null
0 (2,3) (2,4)
1 (13,9) (13,10)
2 (1,14) (2,14)
3 (12,14) (13,13)
0 (2,1) (1,2)
1 (13,10) (13,12)
1 null null
2 (2,14) (1,14)
3 (13,13) (14,12)
0 (3,0) (2,0)
1 (14,0) (14,1)
2 (1,14) (2,14)
3 (15,13) (13,13)
3 (13,13) (15,13)
3 null null
0 (5,2) (4,3)
1 (14,1) (14,2)
2 (2,14) (1,14)
3 (11,14) (10,14)
0 (3,3) (5,3)
0 (5,3) (7,1)
0 null null
1 (14,2) (14,4)
1 null null
2 (1,14) (2,14)
3 (11,6) (12,7)
0 (7,1) (8,0)
1 (14,4) (14,5)
2 (2,14) (1,14)
3 (11,13) (11,12)
0 (6,2) (7,3)
1 (14,5) (14,6)
2 (1,14) (2,14)
3 (13,14) (12,13)
0 (3,6) (3,5)
1 (14,6) (14,8)
1 null null
2 (2,14) (1,14)
3 (11,12) (12,12)
0 (2,4) (2,3)
1 (14,8) (14,9)
2 (1,14) (2,14)
3 (14,15) (15,14)
0 (4,3) (3,4)
1 (14,9) (14,10)
2 (2,14) (1,14)
3 (10,14) (9,14)
0 (3,5) (4,4)
1 (14,10) (13,10)
2 (1,14) (2,14)
3 (12,7) (11,7)
0 (7,3) (7,4)
1 (13,10) (11,12)
1 (11,12) (9,10)
1 null null
2 (2,14) (1,14)
3 (12,13) (12,14)
0 (7,4) (6,5)
1 (9,10) (9,11)
2 (1,14) (2,14)
3 (15,12) (13,14)
3 (13,14) (15,12)
3 (15,12) (13,14)
3 (13,14) (11,14)
3 null null
0 (2,0) (2,1)
1 (9,11) (9,12)
2 (2,14) (1,14)
3 (12,12) (11,11)
0 (4,4) (5,3)
1 (12,8) (12,9)
2 (1,14) (2,14)
3 (9,14) (8,15)
0 (3,4) (4,4)
1 (9,12) (9,13)
2 (2,14) (1,14)
3 (12,14) (11,15)
0 (2,3) (2,4)
1 (13,2) (13,3)
2 (1,14) (2,14)
3 (11,15) (12,14)
0 (2,4) (1,4)
1 (13,3) (13,4)
2 (2,14) (1,14)
3 (11,14) (13,14)
3 (13,14) (15,12)
3 null null
0 (4,4) (3,5)
1 (13,4) (13,5)
2 (1,14) (2,14)
3 (15,14) (14,15)
0 (6,5) (7,5)
1 (13,5) (13,7)
1 null null
2 (2,14) (1,14)
3 (14,12) (14,10)
3 (14,10) (14,12)
3 (14,12) (14,14)
3 null null
0 (8,0) (7,0)
1 (13,7) (13,8)
2 (1,14) (2,14)
3 (13,11) (12,12)
0 (4,1) (3,1)
1 (13,8) (13,9)
2 (2,14) (1,14)
3 (8,15) (7,15)
0 (5,3) (6,2)
1 (13,9) (13,10)
2 (1,14) (2,14)
3 (11,11) (9,11)
3 (9,11) (11,11)
3 null null
0 (1,4) (2,3)
1 (13,10) (13,11)
2 (2,14) (1,14)
3 (11,11) (11,9)
3 (11,9) (11,11)
3 (11,11) (13,13)
3 null null
0 (3,5) (2,6)
1 (13,11) (11,13)
1 null null
2 (1,14) (2,14)
3 (14,14) (15,14)
0 (0,0) (2,2)
0 (2,2) (0,2)
0 (0,2) (0,4)
0 null null
1 (11,13) (11,14)
2 (2,14) (1,14)
3 (12,14) (11,13)
0 (0,3) (1,4)
1 (11,14) (11,15)
2 (1,14) (2,14)
3 (13,15) (15,15)
3 null null
0 (7,5) (7,4)
1 (15,1) (15,2)
2 (2,14) (1,14)
3 (15,13) (15,11)
3 (15,11) (13,11)
3 (13,11) (15,11)
3 (15,11) (15,13)
3 (15,13) (15,11)
3 null null
0 (2,3) (0,5)
0 (0,5) (0,3)
0 null null
1 (15,2) (15,3)
2 (1,14) (2,14)
3 (15,12) (13,14)
3 (13,14) (15,12)
3 (15,12) (13,10)
3 (13,10) (15,12)
3 (15,12) (13,14)
3 null null
0 (0,4) (1,5)
1 (15,3) (15,5)
1 null null
2 (2,14) (1,14)
3 (7,15) (8,15)
0 (3,1) (3,2)
1 (15,5) (15,6)
2 (1,14) (2,14)
3 (11,7) (12,8)
0 (7,4) (8,3)
1 (15,6) (15,7)
2 (2,14) (1,14)
3 (14,13) (12,15)
3 (12,15) (14,13)
3 null null
0 (1,1) (1,3)
0 (1,3) (1,1)
0 (1,1) (1,3)
0 null null
1 (15,7) (15,8)
2 (1,14) (2,14)
3 (12,11) (10,9)
3 (10,9) (12,11)
3 (12,11) (10,9)
3 (10,9) (12,11)
3 (12,11) (10,9)
3 null null
0 (1,2) (3,0)
0 null null
1 (15,8) (15,9)
2 (2,14) (1,14)
3 (10,9) (9,9)
0 (0,1) (1,1)
1 (15,9) (15,10)
2 (1,14) (2,14)
3 (14,11) (13,10)
0 (8,3) (7,2)
1 (13,12) (12,13)
2 (2,14) (1,14)
3 (12,12) (12,11)
0 (1,5) (1,6)
1 (12,13) (12,14)
2 (1,14) (2,14)
3 (12,11) (12,10)
0 (1,1) (0,0)
1 (12,14) (12,15)
2 (2,14) (1,14)
3 (15,11) (14,11)
0 (2,6) (3,5)
1 (12,15) (10,15)
1 null null
2 (1,14) (2,14)
3 (13,13) (14,12)
0 (7,2) (5,2)
0 null null
1 (10,15) (9,15)
2 (2,14) (1,14)
3 (14,12) (15,11)
0 (6,2) (6,3)
1 (9,15) (7,15)
1 null null
2 (1,14) (2,14)
3 (13,14) (14,14)
0 (1,4) (0,4)
1 (10,11) (10,12)
2 (2,14) (1,14)
3 (9,9) (10,9)
0 (3,2) (1,0)
0 null null
1 (10,12) (10,13)
2 (1,14) (2,14)
3 (10,9) (11,8)
0 (1,0) (0,1)
1 (10,13) (10,14)
2 (2,14) (1,14)
3 (14,14) (13,14)
0 (4,0) (5,1)
1 (10,14) (10,15)
2 (1,14) (2,14)
3 (11,8) (11,9)
0 (1,6) (2,7)
1 (10,15) (9,15)
2 (2,14) (1,14)
3 (13,14) (13,15)
0 (0,0) (0,2)
0 null null
1 (9,15) (8,14)
2 (1,14) (2,14)
3 (11,13) (11,14)
0 (5,2) (7,4)
0 (7,4) (5,2)
0 (5,2) (7,4)
0 (7,4) (5,2)
0 (5,2) (7,4)
0 (7,4) (5,2)
0 (5,2) (5,0)
0 null null
1 (8,14) (7,14)
2 (2,14) (1,14)
3 (13,15) (12,15)
0 (6,3) (6,4)
1 (7,14) (6,15)
2 (1,14) (2,14)
3 (11,9) (13,9)
3 null null
0 (3,5) (3,4)
1 (6,15) (5,15)
2 (2,14) (1,14)
3 (12,8) (11,7)
0 (5,1) (5,2)
1 (5,15) (4,15)
2 (1,14) (2,14)
3 (13,9) (11,11)
3 (11,11) (11,9)
3 (11,9) (13,11)
3 null null
0 (7,0) (7,1)
1 (4,15) (4,14)
2 (2,14) (1,14)
3 (13,10) (14,9)
0 (3,0) (3,1)
1 (4,14) (4,15)
2 (1,14) (2,14)
3 (12,10) (12,11)
0 (7,1) (6,0)
1 (4,15) (4,14)
2 (2,14) (1,14)
3 (12,11) (12,10)
0 (5,0) (4,0)
1 (4,14) (4,15)
2 (1,14) (2,14)
3 (11,14) (10,13)
0 (6,4) (7,3)
1 (4,15) (4,14)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (5,2) (6,3)
1 (4,14) (4,15)
2 (1,14) (2,14)
3 (12,15) (11,14)
0 (3,1) (3,2)
1 (4,15) (4,14)
2 (2,14) (1,14)
3 (12,10) (11,9)
0 (1,3) (1,2)
1 (4,14) (4,15)
2 (1,14) (2,14)
3 (11,9) (12,10)
0 (2,7) (3,8)
1 (4,15) (4,14)
2 (2,14) (1,14)
3 (15,11) (14,10)
0 (2,1) (3,0)
1 (4,14) (4,15)
2 (1,14) (2,14)
3 (14,10) (15,11)
0 (7,3) (8,3)
1 (4,15) (4,14)
2 (2,14) (1,14)
3 (11,14) (12,14)
0 (3,2) (2,1)
1 (4,14) (4,15)
2 (1,14) (2,14)
3 (11,7) (10,6)
0 (2,1) (3,2)
1 (4,15) (4,14)
2 (2,14) (1,14)
3 (10,6) (9,5)
0 (3,4) (4,5)
GAMEOVER 
WINNER Player-1
# Game ended: Wed Apr 02 22:57:03 GMT-04:00 2014
