# Server version 0.08 running on 142.157.168.132:8123
# Game ID: 127
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Thu Apr 03 16:30:35 GMT-04:00 2014
# Player 1: Player-0, '260449697', running on 142.157.168.132
# Player 2: Player-1, '260449697', running on 142.157.168.132
# Player 3: Player-2, '260449697', running on 142.157.168.132
# Player 4: Player-3, '260449697', running on 142.157.168.132
START Player-0 260449697
2 (15,7) (14,7)
3 (13,12) (15,14)
3 null null
0 (6,5) (7,6)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (15,14) (13,12)
3 null null
0 (2,1) (3,2)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (13,12) (15,14)
3 null null
0 (3,1) (3,3)
0 (3,3) (5,5)
0 null null
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (15,14) (13,12)
3 null null
0 (4,4) (6,6)
0 null null
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (13,12) (15,14)
3 null null
0 (5,5) (7,7)
0 null null
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (15,14) (13,12)
3 null null
0 (6,6) (8,8)
0 null null
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (13,12) (15,14)
3 null null
0 (7,7) (9,9)
0 null null
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (15,14) (13,12)
3 null null
0 (8,8) (10,10)
0 null null
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (13,12) (15,14)
3 null null
0 (9,9) (11,11)
0 null null
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (15,14) (13,12)
3 null null
0 (3,2) (4,3)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (13,12) (15,14)
3 null null
0 (1,1) (2,2)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (15,14) (13,12)
3 null null
0 (2,2) (3,3)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (13,12) (15,14)
3 null null
0 (7,6) (8,7)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (15,14) (13,12)
3 null null
0 (8,7) (9,8)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (13,12) (15,14)
3 null null
0 (9,8) (10,9)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (15,14) (13,12)
3 null null
0 (10,9) (11,10)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (13,12) (15,14)
3 null null
0 (11,10) (13,12)
0 null null
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (15,11) (15,10)
0 (5,6) (6,7)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (15,10) (15,9)
0 (4,3) (5,4)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (12,13) (14,11)
3 null null
0 (5,4) (6,5)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (14,11) (15,11)
0 (6,5) (7,6)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (14,15) (12,13)
3 null null
0 (7,6) (8,7)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (0,4) (0,3)
0 (8,7) (9,8)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (0,3) (1,2)
0 (9,8) (10,9)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (10,9) (11,10)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (3,3) (4,4)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (4,4) (5,5)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (5,5) (6,6)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (6,6) (7,7)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (7,7) (8,8)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (8,8) (9,9)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (6,7) (7,8)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (7,8) (8,9)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (8,9) (9,10)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (9,10) (10,11)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (2,3) (3,4)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (3,4) (4,5)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (4,5) (5,6)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (5,6) (6,7)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (6,7) (7,8)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (7,8) (8,9)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (8,9) (9,10)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (11,10) (12,10)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (9,10) (11,10)
0 null null
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (12,10) (13,11)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (11,10) (12,10)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (14,14) (14,15)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (12,12) (14,14)
0 null null
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (10,10) (12,12)
0 null null
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (9,9) (10,10)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (10,11) (11,10)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (11,10) (13,10)
0 null null
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (13,10) (14,11)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (10,10) (11,10)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (11,10) (13,10)
0 null null
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (11,11) (11,13)
0 null null
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (12,10) (11,11)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (13,10) (14,10)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (14,10) (15,10)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (15,10) (14,10)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (14,10) (15,10)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (15,10) (14,10)
1 (11,5) (10,4)
2 (15,7) (14,7)
3 (1,2) (2,2)
0 (14,10) (15,10)
1 (10,4) (11,5)
2 (14,7) (15,7)
3 (2,2) (1,2)
0 (15,10) (14,10)
1 (11,5) (10,4)
GAMEOVER 
WINNER Player-0
# Game ended: Thu Apr 03 16:30:36 GMT-04:00 2014
