# Server version 0.08 running on 142.157.138.29:8123
# Game ID: 117
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Thu Apr 03 14:57:28 GMT-04:00 2014
# Player 1: Player-0, '260449697', running on 142.157.138.29
# Player 2: Player-1, '260449697', running on 142.157.138.29
# Player 3: Player-2, '260449697', running on 142.157.138.29
# Player 4: Player-3, '260449697', running on 142.157.138.29
START Player-0 260449697
START Player-1 260449697
START Player-2 260449697
START Player-3 260449697
0 (1,3) (2,4)
1 (12,1) (11,1)
2 (1,14) (3,12)
2 null null
3 (14,13) (13,12)
0 (3,1) (4,2)
1 (14,2) (14,4)
1 null null
2 (2,14) (1,14)
3 (13,14) (11,14)
3 null null
0 (0,2) (0,4)
0 null null
1 (12,0) (10,2)
1 null null
2 (1,14) (2,14)
3 (14,12) (12,12)
3 null null
0 (1,1) (1,3)
0 (1,3) (3,5)
0 null null
1 (13,1) (13,3)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,13)
3 null null
0 (2,1) (2,3)
0 (2,3) (2,5)
0 (2,5) (4,5)
0 null null
1 (15,2) (14,2)
2 (1,14) (2,14)
3 (15,13) (14,13)
0 (1,0) (1,1)
1 (14,2) (12,4)
1 null null
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,1) (1,3)
0 null null
1 (13,0) (12,1)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,3) (0,2)
1 (12,1) (10,1)
1 (10,1) (10,3)
1 null null
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (0,2) (1,1)
1 (14,1) (14,2)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,1) (1,3)
0 null null
1 (14,2) (12,2)
1 null null
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,3) (0,2)
1 (15,3) (13,5)
1 null null
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (0,2) (1,1)
1 (14,0) (14,1)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,1) (1,3)
0 null null
1 (14,1) (14,2)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,3) (0,2)
1 (14,2) (13,1)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (0,2) (1,1)
1 (13,1) (11,3)
1 (11,3) (9,3)
1 null null
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,1) (1,3)
0 null null
1 (13,2) (12,1)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,3) (0,2)
1 (12,1) (12,3)
1 (12,3) (12,5)
1 null null
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (0,2) (1,1)
1 (15,1) (15,2)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,1) (1,3)
0 null null
1 (15,2) (15,3)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,3) (0,2)
1 (15,3) (14,2)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (0,2) (1,1)
1 (14,2) (13,2)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,1) (1,3)
0 null null
1 (13,2) (12,1)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,3) (0,2)
1 (12,1) (12,3)
1 null null
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (0,2) (1,1)
1 (14,3) (14,5)
1 null null
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,1) (1,3)
0 null null
1 (15,0) (15,1)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,3) (0,2)
1 (15,1) (15,2)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (0,2) (1,1)
1 (15,2) (15,3)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,1) (1,3)
0 null null
1 (15,3) (14,2)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,3) (0,2)
1 (14,2) (13,2)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (0,2) (1,1)
1 (13,2) (11,4)
1 null null
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,1) (1,3)
0 null null
1 (12,3) (10,5)
1 null null
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,3) (0,2)
1 (11,4) (9,6)
1 null null
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (0,2) (1,1)
1 (10,5) (8,7)
1 null null
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,1) (1,3)
0 null null
1 (8,7) (8,8)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,3) (0,2)
1 (8,8) (8,9)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (0,2) (1,1)
1 (8,9) (7,10)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (1,1) (1,3)
0 null null
1 (11,1) (11,2)
2 (1,14) (2,14)
3 (13,14) (14,13)
0 (1,3) (0,2)
1 (9,6) (9,7)
2 (2,14) (1,14)
3 (14,13) (13,14)
0 (0,2) (1,1)
1 (7,10) (7,11)
2 (1,14) (2,14)
