# Server version 0.08 running on Claudine-PC:8123
# Game ID: 516
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Fri Apr 11 16:58:41 GMT-04:00 2014
# Player 1: Player-0, '260449697', running on Claudine-PC
# Player 2: Player-1, '260449697', running on Claudine-PC
# Player 3: Player-2, '260449697', running on Claudine-PC
# Player 4: Player-3, '260449697', running on Claudine-PC
START Player-0 260449697
START Player-1 260449697
START Player-2 260449697
START Player-3 260449697
0 (1,0) (3,2)
0 null null
1 (14,0) (12,2)
1 null null
2 (1,15) (3,13)
2 null null
3 (15,14) (13,12)
3 null null
0 (0,3) (2,3)
0 (2,3) (4,1)
0 null null
1 (15,3) (13,3)
1 (13,3) (11,1)
1 null null
2 (0,12) (2,12)
2 (2,12) (4,14)
2 null null
3 (12,15) (12,13)
3 (12,13) (14,11)
3 null null
0 (0,1) (0,3)
0 (0,3) (2,3)
0 null null
1 (15,1) (15,3)
1 (15,3) (13,3)
1 null null
2 (0,14) (0,12)
2 (0,12) (2,12)
2 null null
3 (14,15) (12,15)
3 (12,15) (12,13)
3 null null
0 (2,1) (4,3)
0 null null
1 (14,2) (12,4)
1 null null
2 (2,14) (4,12)
2 null null
3 (14,13) (12,11)
3 null null
0 (1,2) (3,4)
0 null null
1 (13,1) (11,3)
1 null null
2 (1,13) (3,11)
2 null null
3 (13,14) (11,12)
3 null null
0 (2,0) (4,0)
0 (4,0) (4,2)
0 null null
1 (13,0) (11,0)
1 (11,0) (11,2)
1 null null
2 (2,15) (4,15)
2 (4,15) (4,13)
2 null null
3 (15,13) (15,11)
3 (15,11) (13,11)
3 null null
0 (0,2) (2,4)
0 null null
1 (15,2) (13,4)
1 null null
2 (0,13) (2,11)
2 null null
3 (13,15) (11,13)
3 null null
0 (3,1) (5,1)
0 (5,1) (3,3)
0 (3,3) (5,3)
0 null null
1 (12,1) (10,1)
1 (10,1) (12,3)
1 (12,3) (10,3)
1 null null
2 (3,14) (5,14)
2 (5,14) (3,12)
2 (3,12) (5,12)
2 null null
3 (14,12) (14,10)
3 (14,10) (12,12)
3 (12,12) (12,10)
3 null null
0 (3,0) (5,2)
0 (5,2) (5,4)
0 null null
1 (12,0) (10,2)
1 (10,2) (10,4)
1 null null
2 (3,15) (5,13)
2 (5,13) (5,11)
2 null null
3 (15,12) (13,10)
3 (13,10) (11,10)
3 null null
0 (1,3) (3,1)
0 (3,1) (5,1)
0 (5,1) (3,3)
0 (3,3) (3,5)
0 null null
1 (14,3) (12,1)
1 (12,1) (10,1)
1 (10,1) (12,3)
1 (12,3) (12,5)
1 null null
2 (1,12) (3,14)
2 (3,14) (5,14)
2 (5,14) (3,12)
2 (3,12) (3,10)
2 null null
3 (12,14) (14,12)
3 (14,12) (14,10)
3 (14,10) (12,12)
3 (12,12) (10,12)
3 null null
0 (1,1) (3,3)
0 null null
1 (14,1) (12,3)
1 null null
2 (1,14) (3,12)
2 null null
3 (14,14) (12,12)
3 null null
0 (2,2) (4,4)
0 (4,4) (6,4)
0 null null
1 (13,2) (11,4)
1 (11,4) (9,4)
1 null null
2 (2,13) (4,11)
2 (4,11) (6,11)
2 null null
3 (13,13) (11,11)
3 (11,11) (11,9)
3 null null
0 (2,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (6,3)
0 (6,3) (6,5)
0 null null
1 (13,3) (13,5)
1 (13,5) (11,5)
1 (11,5) (9,3)
1 (9,3) (9,5)
1 null null
2 (2,12) (2,10)
2 (2,10) (4,10)
2 (4,10) (6,12)
2 (6,12) (6,10)
2 null null
3 (12,13) (10,13)
3 (10,13) (10,11)
3 (10,11) (12,9)
3 (12,9) (10,9)
3 null null
0 (4,1) (2,3)
0 (2,3) (2,5)
0 (2,5) (4,5)
0 null null
1 (11,1) (13,3)
1 (13,3) (13,5)
1 (13,5) (11,5)
1 null null
2 (4,14) (2,12)
2 (2,12) (2,10)
2 (2,10) (4,10)
2 null null
3 (14,11) (12,13)
3 (12,13) (10,13)
3 (10,13) (10,11)
3 null null
0 (3,4) (5,6)
0 null null
1 (12,4) (10,6)
1 null null
2 (3,11) (5,9)
2 null null
3 (11,12) (9,10)
3 null null
0 (4,2) (2,2)
0 (2,2) (4,4)
0 (4,4) (4,6)
0 (4,6) (6,6)
0 null null
1 (11,2) (13,2)
1 (13,2) (11,4)
1 (11,4) (11,6)
1 (11,6) (9,6)
1 null null
2 (4,13) (2,13)
2 (2,13) (4,11)
2 (4,11) (4,9)
2 (4,9) (6,9)
2 null null
3 (13,11) (13,13)
3 (13,13) (11,11)
3 (11,11) (9,11)
3 (9,11) (9,9)
3 null null
0 (5,3) (7,5)
0 (7,5) (5,7)
0 (5,7) (5,5)
0 (5,5) (7,7)
0 null null
1 (10,4) (8,6)
1 (8,6) (6,8)
1 null null
2 (6,9) (6,7)
2 (6,7) (8,7)
2 (8,7) (10,5)
2 null null
3 (12,10) (10,8)
3 (10,8) (8,10)
3 (8,10) (10,10)
3 (10,10) (8,8)
