# Server version 0.08 running on 192.168.2.17:8123
# Game ID: 430
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Fri Apr 11 03:29:38 GMT-04:00 2014
# Player 1: Player-0, '260454054', running on 192.168.2.17
# Player 2: Player-1, '260449697', running on 192.168.2.17
# Player 3: Player-2, '260449697', running on 192.168.2.17
# Player 4: Player-3, '260454054', running on 192.168.2.17
START Player-0 260454054
START Player-1 260449697
START Player-2 260449697
START Player-3 260454054
0 (1,1) (3,3)
0 null null
1 (12,1) (12,2)
2 (1,14) (3,12)
2 null null
3 (14,14) (12,12)
3 null null
0 (0,1) (2,3)
0 (2,3) (4,3)
0 null null
1 (14,1) (12,1)
1 (12,1) (12,3)
1 null null
2 (2,14) (2,12)
2 (2,12) (4,12)
2 null null
3 (14,15) (12,13)
3 (12,13) (12,11)
3 null null
0 (1,0) (3,2)
0 (3,2) (5,4)
0 null null
1 (13,1) (13,3)
1 (13,3) (11,3)
1 null null
2 (0,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (4,11)
2 null null
3 (15,14) (13,12)
3 (13,12) (11,10)
3 null null
0 (0,2) (2,4)
0 (2,4) (4,2)
0 (4,2) (4,4)
0 (4,4) (6,4)
0 null null
1 (15,2) (13,4)
1 (13,4) (11,2)
1 (11,2) (11,4)
1 null null
2 (3,15) (3,13)
2 (3,13) (5,11)
2 (5,11) (3,11)
2 (3,11) (5,13)
2 null null
3 (13,15) (11,13)
3 (11,13) (13,11)
3 (13,11) (11,11)
3 (11,11) (11,9)
3 null null
0 (2,0) (4,2)
0 (4,2) (4,4)
0 null null
1 (13,2) (15,4)
1 (15,4) (15,2)
1 (15,2) (13,4)
1 (13,4) (11,2)
1 null null
2 (1,15) (3,15)
2 (3,15) (3,13)
2 (3,13) (3,11)
2 (3,11) (5,11)
2 null null
3 (15,13) (13,11)
3 (13,11) (11,11)
3 null null
0 (3,3) (5,5)
0 (5,5) (5,3)
0 (5,3) (7,5)
0 null null
1 (11,2) (13,2)
1 (13,2) (15,4)
1 (15,4) (15,2)
1 (15,2) (13,4)
1 null null
2 (0,14) (2,12)
2 (2,12) (2,14)
2 (2,14) (4,14)
2 (4,14) (6,12)
2 (6,12) (4,10)
2 null null
3 (12,12) (12,10)
3 (12,10) (10,8)
3 null null
0 (3,1) (1,1)
0 (1,1) (3,3)
0 (3,3) (5,5)
0 (5,5) (7,3)
0 null null
1 (15,0) (15,2)
1 (15,2) (15,4)
1 (15,4) (13,2)
1 (13,2) (11,2)
1 null null
2 (2,13) (0,11)
2 (0,11) (0,13)
2 (0,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (6,13)
2 null null
3 (14,12) (14,14)
3 (14,14) (12,12)
3 (12,12) (12,10)
3 (12,10) (10,10)
3 (10,10) (12,8)
3 null null
0 (1,3) (3,1)
0 (3,1) (1,1)
0 (1,1) (3,3)
0 (3,3) (5,3)
0 (5,3) (5,5)
0 null null
1 (14,2) (14,4)
1 (14,4) (12,4)
1 (12,4) (10,4)
1 null null
2 (2,15) (4,13)
2 (4,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (0,11)
2 (0,11) (2,13)
2 (2,13) (4,15)
2 null null
3 (12,14) (14,14)
3 (14,14) (12,12)
3 (12,12) (12,10)
3 (12,10) (10,10)
3 null null
0 (4,3) (6,5)
0 (6,5) (8,5)
0 null null
1 (11,4) (9,4)
1 (9,4) (7,6)
1 (7,6) (7,4)
1 (7,4) (9,6)
1 null null
2 (3,12) (5,10)
2 (5,10) (3,10)
2 (3,10) (5,12)
2 (5,12) (5,14)
2 (5,14) (7,12)
2 null null
3 (12,11) (10,9)
3 (10,9) (10,7)
3 null null
0 (7,5) (9,5)
0 (9,5) (9,7)
0 (9,7) (11,7)
0 (11,7) (13,9)
0 null null
1 (13,0) (15,0)
1 (15,0) (15,2)
1 (15,2) (15,4)
1 (15,4) (13,2)
1 (13,2) (11,4)
1 (11,4) (9,4)
1 (9,4) (7,6)
1 null null
2 (0,12) (2,14)
2 (2,14) (4,14)
2 (4,14) (6,12)
2 (6,12) (8,12)
2 null null
3 (11,11) (9,9)
3 (9,9) (11,7)
3 (11,7) (9,7)
3 (9,7) (9,5)
3 (9,5) (7,5)
3 (7,5) (5,3)
3 (5,3) (3,5)
3 null null
0 (5,5) (5,3)
0 (5,3) (7,5)
0 (7,5) (9,5)
0 (9,5) (9,7)
0 (9,7) (11,7)
0 (11,7) (9,9)
0 (9,9) (11,11)
0 null null
1 (12,3) (12,1)
1 (12,1) (10,3)
1 (10,3) (10,5)
1 (10,5) (8,7)
1 (8,7) (6,5)
1 (6,5) (4,3)
1 (4,3) (4,5)
1 (4,5) (2,5)
1 null null
2 (4,12) (6,14)
2 (6,14) (6,12)
2 (6,12) (4,14)
2 (4,14) (2,14)
2 (2,14) (0,12)
2 (0,12) (2,12)
2 null null
3 (11,9) (9,7)
3 (9,7) (9,5)
3 (9,5) (7,5)
3 (7,5) (5,3)
