# Server version 0.08 running on 192.168.2.17:8123
# Game ID: 157
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Thu Apr 03 20:07:43 GMT-04:00 2014
# Player 1: Player-0, '260449697', running on 192.168.2.17
# Player 2: Player-1, '260449697', running on 192.168.2.17
# Player 3: Player-2, '260449697', running on 192.168.2.17
# Player 4: Player-3, '260449697', running on 192.168.2.17
START Player-0 260449697
2 (5,13) (4,13)
3 (11,12) (12,11)
0 (6,2) (5,1)
1 (9,3) (8,4)
2 (4,12) (3,11)
3 (12,11) (13,11)
0 (3,1) (4,2)
1 (11,2) (10,3)
2 (4,13) (5,14)
3 (11,14) (10,15)
0 (5,1) (4,0)
1 (12,1) (11,0)
2 (3,13) (4,13)
3 (14,11) (14,10)
0 (4,6) (5,6)
1 (8,4) (8,5)
2 (3,11) (3,12)
3 (14,10) (15,9)
0 (0,4) (1,4)
1 (11,1) (10,0)
2 (5,15) (3,13)
2 (3,13) (3,11)
2 null null
3 (11,13) (11,12)
0 (3,2) (4,1)
1 (11,3) (10,4)
2 (2,12) (4,12)
2 null null
3 (13,10) (14,9)
0 (2,3) (0,5)
0 null null
1 (8,5) (7,6)
2 (1,9) (2,9)
3 (15,12) (14,11)
0 (5,6) (4,7)
1 (10,3) (10,2)
2 (1,11) (1,10)
3 (11,12) (11,13)
0 (0,5) (0,4)
1 (10,2) (9,2)
2 (4,14) (6,14)
2 null null
3 (15,10) (15,8)
3 null null
0 (4,7) (4,6)
1 (7,6) (8,5)
2 (5,14) (5,15)
3 (11,13) (10,14)
0 (4,6) (3,7)
1 (10,1) (10,2)
2 (4,13) (5,12)
3 (13,14) (12,13)
0 (3,5) (3,4)
1 (10,2) (8,2)
1 (8,2) (10,2)
1 null null
2 (2,9) (1,9)
3 (14,9) (14,8)
0 (3,7) (2,8)
1 (15,1) (13,3)
1 (13,3) (11,5)
1 (11,5) (9,3)
1 null null
2 (3,12) (3,10)
2 (3,10) (3,12)
2 (3,12) (3,10)
2 null null
3 (14,11) (15,11)
0 (4,2) (5,2)
1 (12,4) (13,4)
2 (5,12) (4,13)
3 (10,14) (11,13)
0 (0,4) (1,5)
1 (9,2) (9,1)
2 (1,10) (0,11)
3 (15,9) (14,10)
0 (3,4) (4,4)
1 (10,0) (11,1)
2 (1,9) (2,10)
3 (10,15) (11,15)
0 (4,4) (5,3)
1 (11,0) (10,0)
2 (5,15) (6,15)
3 (13,11) (13,10)
0 (1,4) (2,3)
1 (10,2) (11,3)
2 (4,12) (4,11)
3 (12,13) (11,12)
0 (2,8) (1,8)
1 (10,4) (10,3)
2 (2,10) (2,9)
3 (11,12) (10,13)
0 (2,3) (2,4)
1 (11,3) (11,2)
2 (3,11) (5,11)
2 null null
3 (11,13) (9,13)
3 (9,13) (11,13)
3 null null
0 (5,2) (5,4)
0 null null
1 (8,5) (7,5)
2 (4,11) (4,12)
3 (11,13) (11,12)
0 (1,8) (2,8)
1 (9,1) (9,0)
2 (3,10) (4,10)
3 (10,13) (9,14)
0 (4,1) (5,0)
1 (9,3) (8,3)
2 (4,10) (6,12)
2 (6,12) (4,10)
2 (4,10) (6,12)
2 null null
3 (14,10) (14,11)
0 (2,4) (3,4)
1 (13,4) (13,5)
2 (6,14) (7,15)
3 (9,14) (8,13)
0 (1,5) (2,6)
1 (11,2) (10,2)
2 (5,11) (4,11)
3 (11,15) (10,14)
0 (5,4) (6,3)
1 (7,5) (8,4)
2 (4,15) (4,14)
3 (11,12) (12,11)
0 (2,8) (1,7)
1 (8,3) (7,3)
2 (7,15) (8,14)
3 (14,8) (15,7)
0 (5,0) (5,1)
1 (10,3) (9,3)
2 (2,9) (2,10)
3 (12,11) (12,12)
0 (2,6) (3,6)
1 (9,3) (8,2)
2 (6,12) (5,12)
3 (15,7) (14,7)
0 (5,3) (6,2)
1 (13,5) (13,6)
2 (4,14) (5,14)
3 (8,13) (8,15)
3 null null
0 (1,0) (3,2)
0 null null
1 (10,0) (9,1)
2 (4,12) (3,12)
3 (14,7) (14,8)
0 (5,1) (5,0)
1 (8,4) (7,5)
2 (4,13) (3,13)
3 (14,8) (13,8)
0 (6,2) (5,2)
1 (9,1) (10,0)
2 (6,15) (6,14)
3 (13,8) (12,9)
0 (5,0) (5,1)
1 (9,0) (10,1)
2 (2,10) (2,9)
3 (13,10) (13,9)
0 (5,1) (4,1)
1 (10,1) (9,1)
2 (3,12) (2,11)
3 (13,9) (14,10)
0 (6,3) (5,4)
1 (8,2) (8,3)
2 (5,14) (7,14)
2 (7,14) (5,14)
2 null null
3 (14,10) (14,9)
0 (4,0) (5,1)
1 (10,2) (11,2)
2 (5,14) (7,14)
2 (7,14) (5,14)
2 (5,14) (7,14)
2 null null
3 (8,15) (9,14)
0 (5,4) (4,4)
1 (9,1) (8,0)
2 (8,14) (8,15)
3 (14,11) (13,12)
0 (4,1) (4,2)
1 (13,6) (13,7)
2 (4,11) (4,10)
3 (9,14) (9,13)
0 (2,1) (4,3)
0 null null
1 (10,0) (10,1)
2 (6,14) (6,13)
3 (12,9) (12,10)
0 (1,7) (2,7)
1 (7,5) (8,5)
2 (3,13) (3,12)
3 (9,13) (9,12)
0 (5,2) (6,1)
1 (11,2) (12,3)
2 (5,12) (4,13)
3 (13,12) (13,11)
0 (3,6) (1,8)
0 (1,8) (3,10)
0 (3,10) (5,10)
0 null null
1 (8,0) (8,1)
2 (4,13) (3,13)
3 (9,12) (8,13)
0 (6,1) (4,1)
0 null null
1 (10,1) (9,1)
2 (6,13) (7,13)
3 (13,11) (13,12)
0 (5,1) (3,3)
0 (3,3) (5,3)
0 (5,3) (3,5)
0 null null
1 (8,1) (8,2)
2 (3,13) (2,12)
3 (13,12) (12,11)
0 (2,7) (1,6)
1 (13,7) (14,6)
2 (2,11) (3,10)
3 (15,8) (14,7)
0 (4,3) (5,4)
1 (8,2) (10,0)
1 null null
2 (3,10) (1,8)
2 null null
3 (14,7) (15,8)
0 (1,6) (0,5)
1 (14,6) (15,7)
2 (2,9) (1,10)
3 (12,12) (13,12)
0 (3,5) (3,6)
1 (7,3) (7,2)
2 (8,15) (9,15)
3 (12,10) (12,9)
0 (4,2) (5,3)
1 (8,5) (7,5)
2 (7,14) (6,13)
3 (15,8) (15,9)
0 (3,6) (2,7)
1 (7,5) (6,4)
2 (0,11) (0,10)
3 (13,12) (13,11)
0 (4,1) (2,3)
0 null null
1 (15,7) (14,6)
2 (1,8) (1,9)
3 (13,11) (13,12)
0 (5,10) (4,9)
1 (12,3) (13,3)
2 (1,10) (0,11)
3 (8,13) (9,13)
0 (3,2) (1,4)
0 null null
1 (8,3) (7,3)
2 (0,11) (1,10)
3 (14,9) (15,10)
0 (0,3) (0,4)
1 (11,1) (10,2)
2 (6,13) (7,12)
3 (15,10) (15,8)
3 (15,8) (15,10)
3 (15,10) (15,8)
3 (15,8) (15,10)
3 null null
0 (4,4) (4,3)
1 (7,2) (8,3)
2 (1,9) (2,10)
3 (12,9) (11,8)
0 (3,4) (2,5)
1 (13,3) (12,3)
2 (7,13) (8,13)
3 (15,10) (14,9)
0 (2,7) (2,6)
1 (14,6) (15,5)
2 (7,12) (9,14)
2 null null
3 (11,8) (10,8)
0 (5,4) (4,4)
1 (6,4) (6,5)
2 (0,10) (1,11)
3 (10,14) (11,13)
0 (2,5) (1,5)
1 (6,5) (6,4)
2 (8,13) (8,14)
3 (12,11) (11,10)
0 (4,4) (3,5)
1 (8,3) (7,2)
2 (2,12) (0,10)
2 null null
3 (10,8) (10,7)
0 (3,5) (4,4)
1 (10,2) (11,2)
2 (3,12) (4,13)
3 (13,12) (13,11)
0 (0,5) (2,5)
0 (2,5) (2,7)
0 null null
1 (12,3) (11,4)
2 (4,13) (4,14)
3 (9,13) (10,13)
0 (4,3) (5,2)
1 (7,2) (6,3)
2 (9,14) (7,14)
2 null null
3 (10,13) (10,12)
0 (4,4) (3,3)
1 (7,3) (8,4)
2 (1,11) (0,11)
3 (11,13) (9,11)
3 null null
0 (2,7) (1,6)
1 (8,4) (7,4)
2 (4,14) (4,15)
3 (10,7) (9,8)
0 (5,3) (5,1)
0 null null
1 (7,4) (8,4)
2 (4,10) (3,10)
3 (11,10) (10,10)
0 (5,2) (5,0)
0 null null
1 (11,2) (12,2)
2 (2,10) (2,9)
3 (9,11) (9,10)
0 (1,4) (2,5)
1 (9,1) (8,0)
2 (2,9) (1,9)
3 (13,11) (13,12)
0 (4,9) (4,10)
GAMEOVER 
WINNER Player-1
# Game ended: Thu Apr 03 20:07:44 GMT-04:00 2014
