# Server version 0.08 running on 142.157.180.166:8123
# Game ID: 319
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Thu Apr 10 01:06:04 GMT-04:00 2014
# Player 1: Player-0, '260449697', running on 142.157.180.166
# Player 2: Player-1, '260449697', running on 142.157.180.166
# Player 3: Player-2, '260449697', running on 142.157.180.166
# Player 4: Player-3, '260449697', running on 142.157.180.166
START Player-0 260449697
START Player-1 260449697
START Player-2 260449697
START Player-3 260449697
0 (1,1) (3,3)
0 null null
1 (15,1) (13,3)
1 null null
2 (1,15) (3,13)
2 null null
3 (14,14) (12,12)
3 null null
0 (0,2) (2,4)
0 null null
1 (14,0) (12,2)
1 null null
2 (2,14) (4,12)
2 null null
3 (13,13) (11,11)
3 null null
0 (2,0) (4,2)
0 null null
1 (14,2) (12,4)
1 null null
2 (1,14) (3,12)
2 null null
3 (15,14) (13,12)
3 null null
0 (2,2) (4,4)
0 null null
1 (13,1) (11,3)
1 null null
2 (2,15) (4,13)
2 null null
3 (14,15) (12,13)
3 null null
0 (1,3) (3,5)
0 null null
1 (15,2) (13,4)
1 null null
2 (3,14) (5,12)
2 null null
3 (14,13) (12,11)
3 null null
0 (3,1) (5,3)
0 null null
1 (14,1) (12,3)
1 null null
2 (2,13) (4,11)
2 null null
3 (13,14) (11,12)
3 null null
0 (1,0) (3,2)
0 null null
1 (13,0) (11,2)
1 null null
2 (0,14) (2,12)
2 null null
3 (15,13) (13,11)
3 null null
0 (0,1) (2,3)
0 null null
1 (13,2) (11,4)
1 null null
2 (1,13) (3,11)
2 null null
3 (13,15) (11,13)
3 null null
0 (2,1) (4,3)
0 null null
1 (14,3) (12,5)
1 null null
2 (0,13) (2,11)
2 null null
3 (14,12) (12,10)
3 null null
0 (1,2) (3,4)
0 null null
1 (12,1) (10,3)
1 null null
2 (1,12) (3,10)
2 null null
3 (12,14) (10,12)
3 null null
0 (3,0) (4,1)
1 (15,3) (14,4)
2 (0,15) (1,14)
3 (15,15) (14,14)
0 (0,3) (1,4)
1 (12,0) (11,1)
2 (1,14) (2,13)
3 (14,14) (13,13)
0 (0,0) (1,1)
1 (15,0) (14,1)
2 (3,15) (4,14)
3 (12,15) (11,14)
0 (1,1) (2,2)
1 (14,1) (13,2)
2 (0,12) (1,11)
3 (15,12) (14,11)
GAMEOVER ILLEGAL MOVE: Player 0 end turn
WINNER Player-1
# Game ended: Thu Apr 10 01:06:04 GMT-04:00 2014
